,id,appearances,introduced,blue_eyes,identity_num,alignment_num,orientation_num,status_num,introduced_month_num,hair_num,gender_num
12142,349492,10.0,2005.0,0,1,1,1,1,5,6,1
12143,21491,10.0,2005.0,0,2,3,1,2,2,5,1
12145,29673,10.0,2006.0,0,1,1,2,2,3,1,2
12146,52880,10.0,2006.0,0,4,2,1,1,12,3,2
12149,336638,10.0,2007.0,0,2,1,1,1,11,6,2
12150,68502,10.0,2007.0,0,1,4,2,2,6,5,1
12151,183162,10.0,2008.0,1,2,2,1,2,12,1,1
12152,188567,10.0,2008.0,0,2,1,1,1,4,3,1
12156,317453,10.0,2009.0,0,4,2,1,1,4,6,2
12157,316300,10.0,2010.0,0,2,3,1,1,1,4,2
12159,349566,10.0,2010.0,1,1,3,1,1,9,10,2
12160,476758,10.0,2010.0,1,1,3,1,1,12,3,2
12161,349605,10.0,2010.0,1,2,1,1,1,9,1,2
12163,466571,10.0,2011.0,0,4,3,1,1,7,1,1
12164,514192,10.0,2011.0,1,1,1,1,1,3,6,2
12165,504633,10.0,2011.0,0,4,2,1,1,5,6,1
12166,489882,10.0,2011.0,0,2,1,1,1,12,5,1
12167,489841,10.0,2011.0,0,2,1,1,1,12,1,2
12168,518368,10.0,2011.0,0,1,1,1,1,6,10,2
12169,502839,10.0,2011.0,0,2,2,1,1,4,8,2
12171,625289,10.0,2013.0,0,3,2,1,1,11,10,1
12172,595508,10.0,2013.0,0,2,2,1,2,8,3,1
12174,595507,10.0,2013.0,0,2,2,1,2,8,3,2
12177,704033,10.0,-1.0,0,3,2,1,1,13,5,1
12178,237494,11.0,1940.0,1,2,1,1,2,10,5,2
12179,282545,11.0,1940.0,0,1,1,1,1,7,6,2
12180,282476,11.0,1940.0,1,1,1,1,1,7,1,1
12181,2670,11.0,1946.0,1,1,2,1,1,6,5,2
12182,338864,11.0,1949.0,0,1,4,1,1,12,6,2
12184,57933,11.0,1955.0,1,1,1,1,1,12,5,2
12186,289461,11.0,1962.0,0,4,2,1,2,1,3,2
12188,15348,11.0,1962.0,0,4,2,1,1,4,3,2
12191,1854,11.0,1965.0,0,2,2,1,2,7,6,2
12192,405876,11.0,1966.0,0,1,4,1,1,12,5,1
12195,2710,11.0,1967.0,0,4,2,1,1,10,5,2
12196,2707,11.0,1968.0,0,2,2,1,1,3,3,2
12198,18109,11.0,1969.0,1,1,3,1,1,3,10,2
12199,1405,11.0,1970.0,1,2,2,1,2,4,5,2
12200,2412,11.0,1970.0,0,2,2,1,2,1,8,1
12207,242525,11.0,1972.0,0,1,1,1,1,5,5,2
12209,1495,11.0,1973.0,0,3,2,1,1,2,6,1
12211,14910,11.0,1973.0,0,2,4,1,1,4,1,2
12214,1056,11.0,1974.0,0,2,3,1,1,6,3,2
12215,1266,11.0,1974.0,0,2,2,1,1,2,5,2
12216,1195,11.0,1974.0,0,2,2,1,1,11,5,2
12218,73846,11.0,1974.0,0,2,2,1,1,1,9,2
12219,16172,11.0,1975.0,0,2,2,1,1,1,5,2
12220,13021,11.0,1975.0,0,2,4,1,1,8,3,2
12221,1286,11.0,1975.0,0,2,4,1,1,1,17,2
12223,86402,11.0,1976.0,1,2,2,1,1,2,10,1
12224,15394,11.0,1977.0,1,2,2,1,1,7,3,2
12229,1062,11.0,1978.0,1,1,2,1,2,10,1,2
12230,27566,11.0,1979.0,0,1,1,1,1,11,5,1
12231,1847,11.0,1980.0,0,2,2,1,1,1,3,2
12232,39766,11.0,1980.0,0,2,1,1,1,5,5,1
12234,44167,11.0,1980.0,1,1,1,1,1,12,10,1
12235,492642,11.0,1980.0,0,1,1,1,2,1,2,1
12236,413544,11.0,1981.0,1,3,3,1,1,2,1,1
12237,2190,11.0,1981.0,0,2,2,1,1,5,6,2
12239,7575,11.0,1982.0,0,2,2,1,1,2,19,2
12240,2529,11.0,1982.0,0,2,1,1,1,9,8,1
12241,174398,11.0,1983.0,0,2,2,1,1,8,5,2
12242,4476,11.0,1983.0,1,2,2,1,2,6,10,2
12246,20961,11.0,1983.0,0,2,1,1,1,6,9,1
12249,477439,11.0,1983.0,0,4,2,1,2,8,5,2
12250,18410,11.0,1984.0,1,1,1,1,1,12,5,1
12251,288952,11.0,1984.0,1,1,1,1,1,6,5,2
12252,3931,11.0,1984.0,0,1,2,1,1,6,10,2
12253,19563,11.0,1984.0,1,1,2,1,1,1,5,2
12254,24640,11.0,1984.0,1,2,1,1,2,10,1,1
12256,15817,11.0,1985.0,1,1,1,1,1,4,1,2
12257,19489,11.0,1986.0,1,2,4,1,1,2,19,2
12258,2255,11.0,1986.0,1,1,2,1,1,3,9,2
12261,1116,11.0,1987.0,0,2,3,1,2,5,9,2
12268,413942,11.0,1988.0,0,2,2,1,2,12,3,2
12270,5353,11.0,1989.0,0,2,2,1,1,12,8,2
12271,1052,11.0,1989.0,0,2,1,1,1,9,6,2
12273,280718,11.0,1990.0,0,2,2,1,1,8,8,1
12274,21391,11.0,1990.0,0,1,3,1,1,4,9,4
12275,1375,11.0,1990.0,0,2,3,1,1,11,12,2
12276,13094,11.0,1991.0,1,2,1,1,2,4,1,1
12277,1655,11.0,1991.0,0,2,4,1,2,11,6,2
12278,9775,11.0,1991.0,0,2,2,1,2,9,6,2
12281,500205,11.0,1992.0,0,3,1,1,1,11,5,1
12282,13243,11.0,1992.0,0,2,2,1,1,2,5,2
12284,16591,11.0,1992.0,1,2,1,1,1,4,3,2
12288,93191,11.0,1993.0,0,2,1,1,1,1,5,2
12291,2217,11.0,1993.0,0,2,3,1,1,8,19,2
12292,93204,11.0,1993.0,1,2,1,1,1,1,3,2
12293,19605,11.0,1994.0,0,2,2,1,2,11,8,2
12294,529501,11.0,1994.0,1,1,1,1,1,7,8,1
12302,512991,11.0,1997.0,0,3,3,1,1,5,6,1
12303,289460,11.0,1997.0,1,2,2,1,1,1,6,2
12304,52047,11.0,1997.0,0,4,2,1,1,5,6,2
12306,16037,11.0,1999.0,0,2,1,1,1,8,5,2
12307,550271,11.0,1999.0,0,1,3,1,1,1,5,1
12308,89434,11.0,2000.0,1,2,2,1,1,7,3,2
12310,16611,11.0,2001.0,0,2,3,1,2,2,5,1
12311,418436,11.0,2002.0,0,1,3,1,1,3,5,1
12315,121261,11.0,2003.0,1,1,3,1,1,9,1,1
12318,681952,11.0,2003.0,1,4,1,1,1,9,1,1
12319,18415,11.0,2003.0,1,1,3,1,1,4,1,2
12321,20275,11.0,2004.0,0,3,1,1,1,7,6,1
12323,41352,11.0,2004.0,0,4,3,1,1,6,6,1
12324,129237,11.0,2005.0,1,2,1,1,1,3,8,2
12325,23585,11.0,2006.0,0,2,2,1,1,2,3,2
12328,34222,11.0,2006.0,0,4,1,1,1,12,6,2
12330,67988,11.0,2007.0,1,1,4,1,1,1,1,2
12332,453610,11.0,2007.0,0,4,2,1,1,10,3,2
12333,35905,11.0,2007.0,1,2,1,1,2,1,10,2
12334,437789,11.0,2008.0,1,4,1,1,1,11,5,1
12335,110656,11.0,2008.0,0,1,2,1,1,11,6,2
12336,338040,11.0,2009.0,0,2,2,1,1,8,4,2
12337,240076,11.0,2009.0,1,3,2,1,1,10,1,2
12338,395830,11.0,2010.0,0,1,1,1,1,5,8,1
12339,473718,11.0,2010.0,1,2,3,1,1,8,6,1
12341,339756,11.0,2010.0,1,1,1,1,1,7,10,2
12342,352982,11.0,2010.0,1,1,2,1,2,1,6,2
12348,489981,11.0,2011.0,0,2,1,1,1,12,6,1
12349,490088,11.0,2011.0,0,2,1,1,1,12,6,2
12350,481421,11.0,2011.0,0,2,1,1,2,5,6,2
12351,490333,11.0,2011.0,0,2,1,1,1,12,6,2
12353,502003,11.0,2012.0,0,2,2,1,1,10,10,2
12354,642189,11.0,2013.0,0,1,3,1,1,11,11,1
12355,578698,11.0,2013.0,1,2,1,4,1,10,5,1
12356,632289,11.0,2013.0,1,4,1,1,1,11,5,1
12359,683593,11.0,-1.0,1,1,1,1,1,13,6,2
12360,12149,11.0,-1.0,0,2,1,1,2,13,6,2
12361,640759,11.0,-1.0,1,3,2,1,1,13,9,2
12362,691815,11.0,-1.0,1,3,1,1,1,13,5,2
12363,632311,11.0,-1.0,0,3,1,1,1,13,5,1
12364,681213,11.0,-1.0,1,2,3,1,1,13,3,3
12366,19664,12.0,1940.0,0,2,1,1,2,2,3,4
12367,57938,12.0,1942.0,1,1,4,1,2,9,1,2
12368,19654,12.0,1943.0,1,2,1,1,1,10,14,2
12369,18815,12.0,1945.0,0,2,2,1,2,2,6,2
12374,7805,12.0,1961.0,0,3,2,1,1,12,3,2
12376,1905,12.0,1963.0,1,2,2,1,1,3,5,1
12377,1284,12.0,1964.0,0,1,4,1,1,8,5,2
12378,2697,12.0,1964.0,0,2,3,1,1,4,5,2
12379,18428,12.0,1965.0,0,4,3,1,1,6,3,2
12383,8193,12.0,1965.0,0,2,4,1,1,12,3,2
12384,40060,12.0,1966.0,1,3,2,1,2,3,1,2
12386,2733,12.0,1967.0,0,2,1,1,1,2,4,4
12388,171028,12.0,1968.0,1,2,1,1,2,12,5,2
12390,1349,12.0,1970.0,0,2,4,1,2,3,5,2
12392,338850,12.0,1972.0,0,3,1,1,2,4,5,4
12394,16575,12.0,1972.0,1,4,2,1,1,5,10,2
12395,338848,12.0,1972.0,0,3,1,1,2,4,1,4
12396,12751,12.0,1972.0,0,2,2,1,2,9,5,2
12397,5538,12.0,1973.0,0,2,3,1,1,2,4,2
12399,1237,12.0,1973.0,0,2,2,1,1,9,6,2
12400,16559,12.0,1974.0,1,2,4,1,1,5,6,2
12402,1452,12.0,1975.0,0,2,2,1,1,2,3,2
12404,24412,12.0,1975.0,0,3,2,1,2,4,3,4
12405,9044,12.0,1975.0,0,2,1,1,1,7,15,2
12407,245407,12.0,1976.0,0,2,1,1,2,4,5,2
12408,1462,12.0,1976.0,0,3,4,1,1,12,5,2
12409,501137,12.0,1976.0,0,1,1,1,2,8,6,2
12410,12823,12.0,1977.0,0,2,2,1,2,2,14,2
12411,1617,12.0,1977.0,0,2,3,1,2,5,6,2
12413,35902,12.0,1977.0,0,1,2,1,1,6,5,2
12417,15927,12.0,1977.0,0,2,2,1,1,3,9,2
12418,1725,12.0,1978.0,0,2,1,1,2,2,5,1
12420,59596,12.0,1979.0,1,3,4,1,1,6,10,1
12421,21989,12.0,1979.0,1,4,2,1,1,3,10,2
12423,500451,12.0,1979.0,0,1,3,1,1,6,5,1
12424,26525,12.0,1980.0,0,3,3,1,1,12,10,2
12425,180912,12.0,1980.0,0,2,1,1,1,5,6,2
12426,18349,12.0,1980.0,0,2,1,1,1,5,5,2
12427,177166,12.0,1980.0,0,4,1,1,1,4,5,2
12428,26828,12.0,1980.0,0,2,3,1,1,5,5,1
12431,155449,12.0,1981.0,1,3,3,1,1,2,10,1
12433,1810,12.0,1981.0,0,2,2,1,1,1,6,2
12436,19597,12.0,1982.0,0,2,2,1,1,4,16,1
12437,244365,12.0,1983.0,1,1,1,1,1,8,12,2
12438,106361,12.0,1984.0,1,1,3,1,2,6,1,2
12439,16467,12.0,1984.0,0,2,1,1,1,12,6,2
12440,100718,12.0,1984.0,0,1,1,1,1,9,8,1
12443,482500,12.0,1986.0,1,3,4,1,1,8,6,1
12444,16061,12.0,1986.0,1,2,2,1,1,1,6,2
12446,1494,12.0,1986.0,0,2,4,1,1,7,1,1
12447,1319,12.0,1987.0,0,2,1,1,1,11,5,1
12450,6152,12.0,1988.0,1,1,2,1,2,5,6,2
12453,1357,12.0,1988.0,0,2,2,1,1,1,6,2
12455,1491,12.0,1988.0,0,2,1,1,1,6,6,2
12457,288198,12.0,1990.0,0,3,1,1,2,8,8,1
12459,68005,12.0,1990.0,0,2,4,1,1,3,5,2
12461,16170,12.0,1991.0,0,2,2,1,1,12,6,2
12463,21607,12.0,1991.0,0,2,3,1,1,6,12,4
12464,522987,12.0,1992.0,1,1,2,1,1,9,3,2
12466,685241,12.0,1992.0,0,1,2,1,1,10,1,1
12468,16069,12.0,1992.0,0,2,1,1,1,9,5,2
12471,76376,12.0,1993.0,1,2,1,1,1,1,8,1
12472,92829,12.0,1993.0,0,2,1,1,1,8,5,1
12473,55751,12.0,1993.0,0,2,1,1,1,5,5,2
12474,93216,12.0,1993.0,0,2,1,1,1,11,5,2
12475,93200,12.0,1993.0,0,2,1,1,1,1,11,1
12480,184028,12.0,1995.0,1,2,1,1,1,6,6,2
12484,43770,12.0,1997.0,1,2,2,1,2,1,10,2
12488,18542,12.0,1998.0,0,3,1,1,2,12,5,2
12489,3807,12.0,1999.0,0,2,4,1,1,1,5,2
12490,34677,12.0,2000.0,0,2,2,1,1,11,6,2
12491,3907,12.0,2000.0,0,2,1,1,2,2,5,2
12492,78115,12.0,2000.0,1,2,2,1,2,12,21,2
12493,78013,12.0,2000.0,1,4,1,1,1,11,8,2
12494,4165,12.0,2000.0,1,2,1,1,2,2,1,2
12495,298157,12.0,2001.0,1,1,1,1,1,9,1,1
12496,21720,12.0,2001.0,0,4,2,1,1,2,21,2
12497,4376,12.0,2001.0,0,2,3,1,1,6,10,2
12498,21476,12.0,2001.0,0,3,2,1,2,12,5,2
12499,11944,12.0,2002.0,1,2,1,1,1,6,6,2
12501,654904,12.0,2003.0,1,1,3,1,1,9,5,2
12502,16235,12.0,2003.0,0,2,3,1,2,10,3,2
12505,121264,12.0,2003.0,1,1,2,1,1,9,6,2
12506,34599,12.0,2004.0,0,2,1,1,1,7,6,1
12507,104676,12.0,2004.0,1,1,3,1,1,6,5,1
12508,15381,12.0,2005.0,0,2,2,1,2,9,6,2
12510,16341,12.0,2005.0,0,2,3,1,2,9,2,2
12512,318158,12.0,2005.0,0,2,2,1,1,6,5,1
12514,19687,12.0,2005.0,1,2,1,1,1,6,1,1
12516,30412,12.0,2005.0,0,2,1,1,1,6,10,1
12517,34004,12.0,2006.0,1,4,1,1,2,6,4,1
12518,21155,12.0,2006.0,1,1,2,1,1,10,6,2
12521,189201,12.0,2007.0,0,2,1,1,1,9,5,1
12523,338835,12.0,2007.0,0,1,2,1,2,9,5,2
12524,123948,12.0,2007.0,0,1,3,1,1,10,5,2
12525,70931,12.0,2007.0,0,2,1,1,1,7,9,2
12526,93360,12.0,2008.0,0,2,1,2,2,10,6,1
12527,153256,12.0,2008.0,0,2,2,1,1,6,5,1
12528,267593,12.0,2009.0,0,1,4,1,1,2,8,1
12530,396104,12.0,2010.0,0,2,2,1,1,12,5,2
12532,326397,12.0,2010.0,0,2,3,1,1,9,5,2
12533,433144,12.0,2010.0,0,2,1,1,1,4,6,1
12534,504630,12.0,2011.0,1,2,2,1,1,6,9,2
12537,535379,12.0,2012.0,1,1,1,1,1,5,1,2
12539,516101,12.0,2012.0,0,3,1,2,1,2,6,2
12540,673769,12.0,2012.0,0,3,3,1,1,11,5,2
12541,591732,12.0,2013.0,1,1,1,2,1,11,6,1
12542,578694,12.0,2013.0,1,1,2,1,2,1,4,2
12543,576826,12.0,2013.0,0,1,3,1,1,2,5,1
12544,570331,12.0,2013.0,0,2,2,1,1,1,3,2
12545,17957,12.0,-1.0,0,1,1,1,1,13,6,1
12546,635275,12.0,-1.0,0,1,1,1,1,13,1,1
12547,674895,12.0,-1.0,0,2,1,1,1,13,6,1
12548,703873,12.0,-1.0,1,2,3,1,1,13,5,2
12549,703876,12.0,-1.0,0,2,3,1,1,13,5,1
12550,640769,12.0,-1.0,0,3,2,1,2,13,3,1
12552,98846,13.0,1941.0,0,2,1,1,1,6,21,2
12553,23345,13.0,1941.0,0,2,1,1,1,4,6,2
12555,503191,13.0,1943.0,1,3,1,1,1,6,10,1
12556,46682,13.0,1948.0,1,1,1,1,1,7,1,1
12562,106933,13.0,1955.0,1,2,1,1,1,10,9,2
12563,7808,13.0,1961.0,0,2,4,1,1,12,3,2
12564,1687,13.0,1962.0,1,2,3,1,2,8,3,2
12565,1371,13.0,1963.0,0,2,1,1,2,5,3,2
12566,16191,13.0,1963.0,1,2,2,1,1,8,5,2
12567,27136,13.0,1963.0,0,4,2,1,1,3,5,4
12569,2165,13.0,1963.0,0,2,2,1,2,4,6,2
12571,23191,13.0,1965.0,0,3,1,1,2,11,2,1
12572,42973,13.0,1966.0,1,1,4,1,1,3,8,2
12576,36998,13.0,1967.0,0,1,2,1,2,11,6,2
12577,122989,13.0,1967.0,1,3,1,1,2,3,10,2
12579,18342,13.0,1968.0,0,1,2,1,2,10,10,2
12580,25592,13.0,1969.0,0,1,2,1,1,6,5,2
12582,2703,13.0,1969.0,0,2,2,1,1,6,7,2
12584,157073,13.0,1970.0,1,1,1,1,2,2,1,1
12585,1910,13.0,1970.0,0,1,2,1,2,10,1,2
12586,33018,13.0,1970.0,0,1,2,1,1,8,6,2
12587,9722,13.0,1971.0,1,2,2,1,1,3,6,2
12588,14095,13.0,1972.0,1,1,4,1,2,5,10,2
12590,195416,13.0,1973.0,1,4,2,1,1,6,6,2
12591,35477,13.0,1974.0,0,2,2,1,1,8,10,1
12594,1250,13.0,1975.0,0,3,2,1,1,12,5,2
12595,13365,13.0,1975.0,1,2,2,1,1,7,5,2
12596,608673,13.0,1975.0,0,3,1,1,1,9,5,2
12597,534509,13.0,1975.0,0,1,1,1,1,6,5,1
12603,1368,13.0,1977.0,1,2,1,1,2,6,5,2
12605,2021,13.0,1977.0,1,2,2,1,1,12,6,2
12606,84781,13.0,1977.0,0,3,1,1,1,4,3,2
12607,1845,13.0,1978.0,0,1,2,1,1,12,5,2
12608,1108,13.0,1978.0,0,2,2,1,1,6,3,4
12609,2659,13.0,1978.0,0,2,1,1,1,11,5,2
12610,19537,13.0,1978.0,0,2,2,1,2,6,4,2
12611,236685,13.0,1979.0,0,3,3,1,1,3,6,2
12612,86168,13.0,1979.0,0,1,2,1,2,7,6,2
12613,174118,13.0,1979.0,0,1,1,1,1,10,6,1
12617,1751,13.0,1981.0,0,2,2,1,1,1,3,2
12618,2263,13.0,1981.0,0,2,2,1,1,1,5,2
12619,1193,13.0,1982.0,0,4,2,1,2,12,1,2
12622,21608,13.0,1982.0,0,2,3,1,1,8,17,1
12623,244821,13.0,1982.0,0,1,2,1,2,6,3,2
12631,1922,13.0,1985.0,1,2,1,1,1,5,6,2
12634,15086,13.0,1985.0,0,2,4,1,1,3,3,2
12635,481401,13.0,1985.0,0,1,4,1,1,3,8,1
12638,2492,13.0,1986.0,1,2,2,1,2,2,1,2
12639,4687,13.0,1986.0,1,2,4,1,1,12,1,2
12641,64861,13.0,1986.0,0,2,2,1,1,6,3,4
12642,580964,13.0,1987.0,0,2,2,1,2,8,6,2
12643,21069,13.0,1988.0,1,1,1,1,1,4,5,2
12644,123230,13.0,1988.0,1,4,2,1,1,1,1,1
12645,21539,13.0,1988.0,1,1,1,1,2,7,1,1
12646,4222,13.0,1988.0,0,1,2,1,1,8,5,2
12647,19494,13.0,1988.0,1,1,2,1,2,6,1,2
12649,16925,13.0,1988.0,0,4,2,1,1,6,8,1
12650,2563,13.0,1988.0,0,2,1,1,1,6,6,2
12651,101457,13.0,1989.0,0,1,1,1,1,8,6,2
12652,41600,13.0,1989.0,0,4,4,1,1,6,3,2
12655,11831,13.0,1990.0,0,2,2,1,1,5,3,2
12656,288355,13.0,1990.0,0,1,2,1,2,6,5,1
12658,33814,13.0,1990.0,0,2,4,1,1,3,3,2
12659,69222,13.0,1990.0,1,2,1,1,1,6,9,1
12661,108844,13.0,1991.0,0,1,3,1,1,12,5,2
12662,62352,13.0,1991.0,1,2,1,1,1,6,10,1
12664,13244,13.0,1991.0,0,2,2,1,1,1,5,1
12665,9043,13.0,1991.0,0,4,2,1,1,3,5,1
12667,13242,13.0,1992.0,0,2,2,1,1,1,3,2
12668,21724,13.0,1993.0,0,1,2,1,1,2,3,2
12669,32142,13.0,1993.0,0,5,3,1,1,6,5,1
12671,39595,13.0,1994.0,1,3,1,1,2,5,1,1
12672,57925,13.0,1994.0,0,4,4,1,1,9,3,2
12673,120922,13.0,1994.0,1,1,1,1,1,5,6,2
12675,2601,13.0,1994.0,0,4,2,1,2,12,3,2
12676,20953,13.0,1994.0,1,1,3,1,1,10,5,2
12677,16389,13.0,1995.0,0,2,2,1,1,12,3,2
12678,184026,13.0,1995.0,1,2,1,1,1,6,1,1
12679,67932,13.0,1995.0,0,2,4,1,2,1,9,2
12680,184030,13.0,1995.0,0,2,1,1,1,6,1,2
12681,672598,13.0,1996.0,1,1,1,1,1,12,3,2
12682,672594,13.0,1996.0,1,1,1,1,1,12,1,2
12684,672596,13.0,1996.0,1,1,1,1,1,12,1,1
12687,346256,13.0,1997.0,0,2,2,1,1,11,3,2
12688,39757,13.0,1998.0,0,1,4,1,1,4,3,2
12689,6721,13.0,1999.0,0,2,2,1,1,8,1,1
12690,256169,13.0,1999.0,0,1,1,1,1,3,5,1
12693,19337,13.0,2002.0,0,2,1,1,2,3,5,1
12694,1975,13.0,2002.0,0,2,3,1,2,7,5,2
12695,18482,13.0,2003.0,0,2,4,1,1,3,5,2
12696,16990,13.0,2003.0,1,2,2,1,1,12,1,2
12697,18416,13.0,2003.0,1,1,1,1,1,4,1,2
12698,19666,13.0,2003.0,0,1,1,1,1,6,6,2
12699,16439,13.0,2004.0,1,2,1,1,1,3,1,2
12700,16504,13.0,2004.0,0,2,1,1,1,3,5,1
12701,72765,13.0,2005.0,0,4,1,1,2,1,6,2
12702,22061,13.0,2005.0,1,2,2,1,1,11,5,2
12704,33268,13.0,2006.0,0,2,4,1,2,5,3,2
12706,35907,13.0,2007.0,0,2,1,1,2,1,17,2
12707,68505,13.0,2007.0,1,1,1,1,1,6,1,1
12710,188686,13.0,2008.0,1,2,3,1,1,2,1,2
12712,477712,13.0,2009.0,1,2,1,1,1,2,3,2
12713,338753,13.0,2009.0,0,1,2,1,1,2,5,2
12714,332712,13.0,2010.0,0,1,2,1,2,9,10,2
12716,310350,13.0,2010.0,0,2,3,1,1,11,10,2
12717,342258,13.0,2010.0,0,4,1,1,1,7,1,1
12719,307802,13.0,2010.0,1,2,2,1,1,1,3,2
12720,394972,13.0,2010.0,1,2,2,1,2,9,6,2
12721,407696,13.0,2011.0,0,2,2,1,1,1,5,1
12722,422897,13.0,2011.0,0,2,1,1,1,2,14,1
12723,558763,13.0,2011.0,0,2,1,1,2,1,5,2
12724,745756,13.0,2012.0,1,1,2,1,1,4,6,2
12725,576819,13.0,2013.0,0,1,3,1,1,2,5,2
12726,657706,13.0,2013.0,0,2,1,1,1,1,6,2
12727,580217,13.0,2013.0,0,2,3,1,1,1,5,1
12728,635523,13.0,-1.0,0,1,1,1,1,13,3,2
12729,678469,13.0,-1.0,0,2,1,1,1,13,5,1
12732,43862,14.0,1960.0,0,2,3,1,1,5,6,2
12734,45180,14.0,1963.0,1,1,1,1,2,8,1,2
12735,27759,14.0,1965.0,0,1,3,1,2,3,5,2
12737,14857,14.0,1967.0,0,2,2,1,2,4,6,2
12739,1549,14.0,1967.0,0,2,2,1,1,8,6,2
12741,16490,14.0,1969.0,0,2,3,1,2,9,6,2
12743,239784,14.0,1970.0,0,2,2,1,1,7,6,2
12745,4117,14.0,1970.0,0,2,2,1,1,10,3,2
12746,72769,14.0,1970.0,1,2,1,1,1,7,6,1
12747,15255,14.0,1971.0,0,1,3,1,1,8,3,2
12749,425463,14.0,1972.0,0,3,2,1,2,9,5,2
12755,2147,14.0,1972.0,0,1,2,1,1,5,3,2
12756,2211,14.0,1972.0,0,4,4,1,1,7,3,2
12757,33017,14.0,1973.0,1,2,2,1,2,12,3,2
12758,4139,14.0,1973.0,1,1,2,1,1,2,5,2
12760,16159,14.0,1973.0,1,2,2,1,1,6,5,1
12764,111227,14.0,1975.0,0,3,3,2,2,3,6,2
12766,15219,14.0,1976.0,1,2,2,1,1,4,9,2
12771,1480,14.0,1977.0,1,2,3,1,1,7,1,2
12774,11948,14.0,1977.0,0,2,3,1,2,5,9,1
12775,2722,14.0,1977.0,1,1,1,1,1,7,5,2
12777,542380,14.0,1977.0,0,1,3,1,1,7,10,1
12779,1347,14.0,1978.0,1,2,1,1,2,6,10,2
12781,195265,14.0,1978.0,0,2,2,1,2,4,3,2
12783,562204,14.0,1979.0,1,1,1,1,1,1,1,2
12784,51085,14.0,1979.0,1,2,1,1,1,3,1,1
12785,106337,14.0,1980.0,0,2,1,1,1,2,5,1
12786,94446,14.0,1980.0,0,3,1,1,1,1,6,1
12787,1047,14.0,1981.0,0,2,4,1,2,11,5,2
12788,10457,14.0,1981.0,0,2,4,1,2,1,6,2
12791,43744,14.0,1981.0,0,1,1,1,1,4,6,2
12792,570307,14.0,1981.0,1,3,1,1,2,2,1,1
12793,7313,14.0,1981.0,1,2,2,1,1,4,8,1
12795,66550,14.0,1982.0,1,2,1,1,1,12,6,2
12796,9144,14.0,1983.0,0,2,2,1,2,7,6,2
12798,482723,14.0,1983.0,0,2,2,1,1,3,3,2
12799,2405,14.0,1984.0,1,2,1,1,2,4,1,2
12804,1963,14.0,1986.0,1,2,4,1,1,12,5,2
12806,74111,14.0,1988.0,0,1,1,1,1,4,6,2
12807,16474,14.0,1988.0,0,2,4,1,1,7,1,1
12810,16212,14.0,1989.0,0,2,4,1,2,12,5,2
12811,260735,14.0,1989.0,1,4,1,1,1,5,1,1
12814,5682,14.0,1990.0,0,2,1,1,2,12,1,2
12815,21393,14.0,1990.0,0,4,2,1,1,3,5,2
12816,27571,14.0,1990.0,1,2,3,1,1,6,5,2
12819,119338,14.0,1992.0,0,2,1,1,1,5,9,2
12820,2258,14.0,1992.0,1,2,2,1,1,1,1,1
12821,346693,14.0,1992.0,0,3,3,1,1,9,5,2
12823,11130,14.0,1992.0,0,2,3,1,1,1,8,1
12824,23124,14.0,1992.0,0,4,2,1,1,7,5,4
12826,512834,14.0,1993.0,0,4,3,1,1,8,3,3
12827,512836,14.0,1993.0,0,2,3,1,1,8,3,3
12828,103890,14.0,1993.0,0,2,1,1,1,2,6,1
12829,512831,14.0,1993.0,0,4,3,1,1,8,3,3
12830,512832,14.0,1993.0,0,4,3,1,1,8,3,3
12831,36940,14.0,1993.0,0,4,2,1,1,4,5,1
12832,2505,14.0,1993.0,0,2,2,1,2,9,3,2
12833,8162,14.0,1994.0,0,2,1,1,1,9,6,2
12834,116838,14.0,1994.0,0,4,1,1,2,1,10,2
12835,62879,14.0,1995.0,1,4,1,1,1,7,8,1
12836,5939,14.0,1995.0,0,2,1,1,1,7,5,2
12837,2404,14.0,1995.0,0,2,2,1,2,7,5,2
12840,39598,14.0,1998.0,0,3,1,1,1,3,6,1
12841,1675,14.0,1998.0,1,2,1,1,1,11,16,1
12842,16463,14.0,1998.0,0,2,1,1,1,6,5,1
12843,410154,14.0,1998.0,0,2,3,1,1,9,9,2
12845,1646,14.0,1999.0,1,2,3,1,1,10,1,1
12846,4477,14.0,1999.0,0,2,3,1,1,3,6,2
12847,6039,14.0,2000.0,1,1,1,1,2,12,6,2
12848,44252,14.0,2000.0,0,4,4,1,1,6,6,2
12849,33855,14.0,2001.0,0,2,3,1,2,7,5,1
12850,19667,14.0,2002.0,1,1,1,1,1,3,9,2
12851,654905,14.0,2003.0,0,3,1,1,1,9,5,2
12852,349491,14.0,2003.0,0,1,1,1,1,1,10,1
12853,8929,14.0,2003.0,0,2,2,1,1,5,6,2
12854,654903,14.0,2003.0,1,1,1,1,1,9,6,1
12855,19644,14.0,2003.0,0,1,1,1,1,6,1,2
12856,2215,14.0,2004.0,0,2,1,1,2,8,19,1
12857,104704,14.0,2004.0,1,1,1,1,1,8,10,2
12858,16353,14.0,2004.0,0,2,1,1,2,8,9,2
12859,16650,14.0,2004.0,0,2,4,1,1,8,5,2
12860,611229,14.0,2005.0,1,2,4,1,2,11,3,4
12861,36074,14.0,2005.0,1,1,1,1,2,10,9,2
12862,5821,14.0,2005.0,0,2,1,1,2,7,5,2
